season_id,year,game_type,team_code,team_name,player_id,player_name,back_number,position,ranking,is_qualified,hitter_hra,hitter_rbi,hitter_run,hitter_hr,hitter_hit,hitter_h2,hitter_h3,hitter_game_count,hitter_ab,hitter_sb,hitter_cs,hitter_bb,hitter_hp,hitter_kk,hitter_gd,hitter_obp,hitter_slg,hitter_ops,hitter_isop,hitter_babip,hitter_woba,hitter_wrc_plus,hitter_wpa,hitter_war
2024,2024,REGULAR_SEASON,LG,LG,79109,오지환,10,내야수,,False,0.25405405405405407,59,67,10,94,24,2,108,370,17,,51,4,106,,0.35,0.411,0.761,0.15699999999999997,0.329,0.344,105.5,-0.647,2.43
2024,2024,REGULAR_SEASON,LG,LG,53144,김범석,0,포수,,False,0.24074074074074073,24,14,6,39,4,0,70,162,0,,14,2,49,,0.306,0.377,0.683,0.136,0.303,0.302,74.7,-0.459,-0.11
2024,2024,REGULAR_SEASON,LG,LG,51100,이영빈,7,내야수,,False,0.2222222222222222,12,11,2,14,2,0,31,63,0,,4,0,20,,0.261,0.349,0.61,0.12699999999999997,0.279,0.283,66.9,-0.733,-0.1
2024,2024,REGULAR_SEASON,LG,LG,54166,김현종,66,외야수,,False,0.2,2,8,0,3,1,0,17,15,0,,0,1,4,,0.25,0.267,0.517,0.067,0.273,0.294,71.2,0.076,-0.01
2024,2024,REGULAR_SEASON,LG,LG,65115,안익훈,15,,,False,0.1836734693877551,3,8,0,9,1,0,37,49,2,,4,0,13,,0.241,0.204,0.445,0.01999999999999999,0.243,0.202,11.1,-0.255,-0.51
2024,2024,REGULAR_SEASON,LG,LG,66162,김주성,5,내야수,,False,0.16666666666666666,0,1,0,1,0,0,12,6,0,,3,0,0,,0.444,0.167,0.611,0.0,0.167,0.34,99.5,0.04,-0.01
2024,2024,REGULAR_SEASON,LG,LG,67504,김정율,14,내야수,,False,0.15,0,1,0,3,0,0,19,20,0,,1,1,4,,0.227,0.15,0.377,0.0,0.188,0.19,2.7,-0.157,-0.2
2024,2024,REGULAR_SEASON,LG,LG,50108,함창건,24,외야수,,False,0.14285714285714285,0,3,0,2,0,0,15,14,0,,2,0,3,,0.25,0.143,0.393,0.0,0.182,0.191,3.3,-0.492,-0.18
2024,2024,REGULAR_SEASON,LG,LG,77243,허도환,30,,,False,0.138,11,10,0,11,2,0,59,80,0,,9,10,26,,0.3,0.163,0.463,0.024999999999999994,0.2,0.234,31.6,-0.16,-0.74
2024,2024,REGULAR_SEASON,LG,LG,65905,최승민,62,,,False,0.07692307692307693,1,20,0,1,0,0,57,13,11,,2,0,3,,0.2,0.077,0.277,0.0,0.1,0.146,-25.2,-0.431,-0.15
2024,2024,REGULAR_SEASON,LG,LG,68110,송찬의,55,외야수,,False,0.06666666666666667,1,2,0,1,0,0,10,15,1,,3,1,6,,0.25,0.067,0.317,0.0,0.1,0.181,-2.5,-0.244,-0.22
2024,2024,REGULAR_SEASON,LG,LG,66145,김대현,12,투수,,False,0.0,0,0,0,0,0,0,3,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,52105,김성우,44,포수,,False,0.0,0,0,0,0,0,0,4,5,0,,0,0,4,,0.0,0.0,0.0,0.0,0.0,0.0,-119.3,-0.075,-0.13
2024,2024,REGULAR_SEASON,LG,LG,50115,김수인,43,,,False,0.0,0,0,0,0,0,0,4,3,0,,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,-119.3,-0.043,-0.1
2024,2024,REGULAR_SEASON,LG,LG,68130,김영준,35,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,64596,김유영,0,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,75867,김진성,42,투수,,False,0.0,0,0,0,0,0,0,4,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,53139,박명근,39,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,65109,백승현,61,투수,,False,0.0,0,0,0,0,0,0,3,1,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,50106,유영찬,54,투수,,False,0.0,0,0,0,0,0,0,8,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,50904,이종준,134,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,69108,이지강,32,투수,,False,0.0,0,0,0,0,0,0,4,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,69113,임준형,14,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,67123,전준호,32,투수,,False,0.0,0,0,0,0,0,0,3,1,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-119.3,0.0,-0.02
2024,2024,REGULAR_SEASON,LG,LG,69159,정우영,18,투수,,False,0.0,0,0,0,0,0,0,1,1,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009,0.0
2024,2024,REGULAR_SEASON,LG,LG,54148,진우영,101,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,79140,최동환,16,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LG,LG,63248,함덕주,11,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LT,롯데,54529,레이예스,29,외야수,2,True,0.3519163763066202,111,88,15,202,40,3,144,574,5,,46,1,82,,0.394,0.51,0.904,0.15800000000000003,0.383,0.406,133.3,3.466,4.84
2024,2024,REGULAR_SEASON,LT,롯데,51551,나승엽,51,내야수,14,True,0.31203931203931207,66,59,7,127,35,4,121,407,1,,69,4,83,,0.411,0.469,0.88,0.15699999999999997,0.37,0.389,122.5,1.839,3.29
2024,2024,REGULAR_SEASON,LT,롯데,69517,고승민,2,내야수,17,True,0.3076923076923077,87,79,14,148,27,6,120,481,5,,41,1,78,,0.358,0.476,0.834,0.16799999999999998,0.338,0.365,108.5,-0.198,3.2800000000000002
2024,2024,REGULAR_SEASON,LT,롯데,52591,윤동희,91,외야수,27,True,0.2932330827067669,85,97,14,156,35,4,141,532,7,,67,7,114,,0.376,0.453,0.829,0.16000000000000003,0.347,0.374,113.8,-0.382,3.5
2024,2024,REGULAR_SEASON,LT,롯데,78513,전준우,8,외야수,28,True,0.29314420803782504,82,57,17,124,26,2,109,423,3,,49,5,84,,0.369,0.485,0.854,0.192,0.327,0.381,120.3,-1.083,3.14
2024,2024,REGULAR_SEASON,LT,롯데,62802,박승욱,53,내야수,48,True,0.2617283950617284,53,57,7,106,19,1,139,405,4,,47,10,120,,0.351,0.365,0.716,0.10299999999999998,0.352,0.324,80.2,-2.335,0.73
2024,2024,REGULAR_SEASON,LT,롯데,54567,강성우,0,내야수,,False,0.5,0,0,0,1,0,0,2,2,0,,0,0,0,,0.5,0.5,1.0,0.0,0.5,0.3,67.0,-0.045,-0.05
2024,2024,REGULAR_SEASON,LT,롯데,50608,이인한,102,외야수,,False,0.5,2,0,0,2,0,0,5,4,0,,0,1,1,,0.6,0.5,1.1,0.0,0.667,0.51,201.8,0.065,0.09
2024,2024,REGULAR_SEASON,LT,롯데,54598,이호준,30,내야수,,False,0.3333333333333333,3,5,0,2,1,1,12,6,0,,1,0,1,,0.429,0.833,1.262,0.49999999999999994,0.4,0.503,182.6,0.073,0.14
2024,2024,REGULAR_SEASON,LT,롯데,50500,황성빈,0,외야수,,False,0.319672131147541,26,94,4,117,15,8,125,366,51,,31,2,56,,0.375,0.437,0.812,0.11699999999999999,0.368,0.361,104.5,-0.231,2.5
2024,2024,REGULAR_SEASON,LT,롯데,50150,손호영,33,외야수,,False,0.3165829145728643,78,70,18,126,26,4,102,398,7,,17,9,65,,0.354,0.538,0.892,0.22100000000000003,0.338,0.392,124.6,3.079,2.76
2024,2024,REGULAR_SEASON,LT,롯데,67644,이정훈,33,외야수,,False,0.3,18,10,0,30,8,0,65,100,0,,13,0,21,,0.374,0.38,0.754,0.08000000000000002,0.37,0.358,98.9,-0.37,0.42
2024,2024,REGULAR_SEASON,LT,롯데,60523,정훈,9,,,False,0.26666666666666666,47,31,9,76,20,0,109,285,1,,35,0,63,,0.343,0.432,0.775,0.16499999999999998,0.309,0.344,95.9,0.272,1.07
2024,2024,REGULAR_SEASON,LT,롯데,69453,이학주,7,,,False,0.2631578947368421,4,13,2,25,2,2,43,95,0,,6,2,44,,0.32,0.389,0.709,0.126,0.469,0.326,83.6,-0.867,0.37
2024,2024,REGULAR_SEASON,LT,롯데,68525,한동희,25,내야수,,False,0.2571428571428571,3,1,0,9,2,0,14,35,0,,1,0,9,,0.278,0.314,0.592,0.056999999999999995,0.346,0.251,21.4,-0.463,-0.33
2024,2024,REGULAR_SEASON,LT,롯데,62884,최항,14,내야수,,False,0.25,12,17,0,33,3,1,72,132,0,,10,1,32,,0.308,0.288,0.596,0.03799999999999998,0.33,0.275,50.5,-1.339,-0.2
2024,2024,REGULAR_SEASON,LT,롯데,68518,정보근,42,포수,,False,0.22556390977443608,7,9,2,30,0,1,89,133,0,,3,0,31,,0.243,0.286,0.529,0.05999999999999997,0.28,0.235,25.9,-1.974,-0.64
2024,2024,REGULAR_SEASON,LT,롯데,62931,노진혁,52,내야수,,False,0.21897810218978103,13,13,2,30,6,0,73,137,0,,15,1,39,,0.297,0.307,0.604,0.088,0.286,0.287,56.3,-1.374,-0.41
2024,2024,REGULAR_SEASON,LT,롯데,53554,김민석,2,외야수,,False,0.21052631578947367,6,14,0,16,3,1,41,76,3,,2,4,20,,0.268,0.276,0.544,0.06500000000000003,0.286,0.269,46.4,-0.809,-0.18
2024,2024,REGULAR_SEASON,LT,롯데,52504,김동혁,50,외야수,,False,0.2,1,8,0,3,0,1,39,15,3,,2,0,5,,0.294,0.333,0.627,0.133,0.3,0.282,51.7,-0.21,-0.19
2024,2024,REGULAR_SEASON,LT,롯데,77564,김민성,16,내야수,,False,0.2,8,6,2,14,5,0,35,70,0,,10,3,18,,0.321,0.357,0.678,0.15699999999999997,0.235,0.319,80.1,-0.176,0.06
2024,2024,REGULAR_SEASON,LT,롯데,78756,오선진,6,내야수,,False,0.2,0,0,0,4,1,0,26,20,0,,2,2,8,,0.333,0.25,0.583,0.04999999999999999,0.333,0.237,27.1,-0.562,-0.13
2024,2024,REGULAR_SEASON,LT,롯데,51528,손성빈,28,포수,,False,0.19736842105263158,21,24,6,30,6,2,86,152,0,,13,3,38,,0.271,0.382,0.653,0.185,0.218,0.293,63.8,-1.147,0.04
2024,2024,REGULAR_SEASON,LT,롯데,61102,유강남,27,포수,,False,0.19117647058823528,20,11,5,26,3,0,52,136,0,,9,7,25,,0.275,0.324,0.599,0.133,0.196,0.279,55.9,-1.812,-0.14
2024,2024,REGULAR_SEASON,LT,롯데,51560,이주찬,63,내야수,,False,0.16666666666666666,2,7,1,4,1,0,17,24,0,,1,0,9,,0.2,0.333,0.533,0.166,0.214,0.339,94.5,0.206,-0.07
2024,2024,REGULAR_SEASON,LT,롯데,69508,신윤후,3,외야수,,False,0.16129032258064516,1,5,0,5,0,0,39,31,0,,1,2,8,,0.235,0.161,0.396,0.0,0.217,0.218,15.6,-0.312,0.39
2024,2024,REGULAR_SEASON,LT,롯데,68507,장두성,7,외야수,,False,0.15625,1,23,0,5,0,0,71,32,14,,3,2,9,,0.27,0.156,0.426,0.0,0.217,0.221,17.1,0.002,-0.24
2024,2024,REGULAR_SEASON,LT,롯데,53569,서동욱,0,포수,,False,0.11538461538461539,0,2,0,3,1,0,33,26,0,,0,1,8,,0.148,0.154,0.302,0.03899999999999999,0.167,0.14,-35.1,-0.571,-0.31
2024,2024,REGULAR_SEASON,LT,롯데,54506,강승구,110,포수,,False,0.0,0,0,0,0,0,0,5,2,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-123.9,-0.257,-0.05
2024,2024,REGULAR_SEASON,LT,롯데,65514,강태율,32,,,False,0.0,0,0,0,0,0,0,10,10,0,,0,0,4,,0.0,0.0,0.0,0.0,0.0,0.0,-123.9,-0.163,-0.3
2024,2024,REGULAR_SEASON,LT,롯데,65522,김강현,19,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LT,롯데,62528,김원중,34,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LT,롯데,76430,김태혁,24,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LT,롯데,54507,백두산,62,,,False,0.0,0,0,0,0,0,0,1,1,0,,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,-123.9,-0.03,-0.03
2024,2024,REGULAR_SEASON,LT,롯데,54595,이선우,95,외야수,,False,0.0,0,1,0,0,0,0,7,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,LT,롯데,53568,정대선,68,내야수,,False,0.0,0,0,0,0,0,0,3,2,0,,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,-123.9,-0.023,-0.04
2024,2024,REGULAR_SEASON,LT,롯데,68362,추재현,27,외야수,,False,0.0,0,1,0,0,0,0,2,0,1,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0
2024,2024,REGULAR_SEASON,LT,롯데,68260,현도훈,17,투수,,False,0.0,0,0,0,0,0,0,2,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,NC,NC,62907,박민우,2,내야수,9,True,0.3282275711159737,50,75,8,150,26,2,121,457,32,,54,9,79,,0.406,0.446,0.852,0.118,0.38,0.383,121.1,-0.781,3.85
2024,2024,REGULAR_SEASON,NC,NC,54944,데이비슨,24,내야수,19,True,0.3055555555555556,119,90,46,154,25,1,131,504,0,,39,17,142,,0.37,0.633,1.003,0.327,0.334,0.422,141.1,1.95,4.6899999999999995
2024,2024,REGULAR_SEASON,NC,NC,63963,권희동,36,외야수,23,True,0.3004807692307692,77,66,13,125,22,1,123,416,4,,77,10,63,,0.417,0.452,0.869,0.15200000000000002,0.324,0.391,127.8,2.162,4.74
2024,2024,REGULAR_SEASON,NC,NC,69995,서호철,5,내야수,34,True,0.28515625,61,68,10,146,19,3,141,512,1,,30,16,101,,0.342,0.393,0.735,0.10800000000000004,0.337,0.333,91.7,-3.145,1.2
2024,2024,REGULAR_SEASON,NC,NC,51344,김휘집,44,내야수,51,True,0.2581967213114754,73,78,16,126,24,1,140,488,4,,52,10,119,,0.337,0.41,0.747,0.15199999999999997,0.305,0.332,90.8,-3.145,1.33
2024,2024,REGULAR_SEASON,NC,NC,51907,김주원,7,내야수,54,True,0.2519480519480519,49,61,9,97,18,2,134,385,16,,51,25,111,,0.371,0.379,0.75,0.127,0.326,0.341,95.9,-1.025,1.94
2024,2024,REGULAR_SEASON,NC,NC,50906,박영빈,119,외야수,,False,0.5,1,3,0,3,2,0,19,6,2,,1,0,3,,0.571,0.833,1.404,0.33299999999999996,1.0,0.586,252.3,0.258,0.15
2024,2024,REGULAR_SEASON,NC,NC,79215,박건우,37,외야수,,False,0.34365325077399383,53,58,13,111,23,1,89,323,4,,33,4,54,,0.409,0.542,0.951,0.19800000000000006,0.38,0.421,143.7,2.599,3.54
2024,2024,REGULAR_SEASON,NC,NC,50902,김한별,13,내야수,,False,0.3181818181818182,3,8,0,14,1,0,40,44,0,,2,4,9,,0.4,0.341,0.741,0.02300000000000002,0.4,0.348,103.3,-0.167,0.24
2024,2024,REGULAR_SEASON,NC,NC,64022,안중열,22,포수,,False,0.2857142857142857,4,5,2,6,1,0,10,21,0,,3,0,7,,0.36,0.619,0.979,0.333,0.308,0.4,131.4,-0.283,0.25
2024,2024,REGULAR_SEASON,NC,NC,77532,손아섭,31,외야수,,False,0.2852852852852853,50,45,7,95,16,0,84,333,6,,16,0,65,,0.314,0.396,0.71,0.11100000000000004,0.332,0.322,85.2,-1.288,0.4
2024,2024,REGULAR_SEASON,NC,NC,67905,천재환,23,외야수,,False,0.2837209302325581,33,31,5,61,9,1,89,215,8,,13,4,52,,0.335,0.405,0.74,0.12100000000000005,0.352,0.335,92.9,-0.673,0.63
2024,2024,REGULAR_SEASON,NC,NC,69992,최정원,14,내야수,,False,0.2824427480916031,14,33,1,37,5,0,65,131,7,,17,4,34,,0.377,0.344,0.721,0.062,0.367,0.331,91.7,-0.791,0.37
2024,2024,REGULAR_SEASON,NC,NC,62244,박세혁,52,포수,,False,0.2635135135135135,10,21,1,39,9,0,82,148,4,,14,3,43,,0.337,0.345,0.682,0.08099999999999996,0.362,0.307,75.7,-0.614,0.17
2024,2024,REGULAR_SEASON,NC,NC,64101,한석현,33,외야수,,False,0.2465753424657534,3,10,0,18,4,1,40,73,2,,2,1,22,,0.276,0.329,0.605,0.08200000000000002,0.353,0.281,58.5,-0.366,0.47
2024,2024,REGULAR_SEASON,NC,NC,50996,박시원,53,외야수,,False,0.23404255319148937,17,17,2,33,5,1,55,141,3,,14,0,46,,0.301,0.326,0.627,0.092,0.33,0.292,65.4,-0.671,0.4
2024,2024,REGULAR_SEASON,NC,NC,67900,김수윤,5,내야수,,False,0.2222222222222222,0,0,0,2,0,0,9,9,0,,1,0,4,,0.3,0.222,0.522,0.0,0.4,0.344,100.9,-0.085,0.0
2024,2024,REGULAR_SEASON,NC,NC,50903,한재환,35,내야수,,False,0.2222222222222222,1,1,0,2,1,0,7,9,0,,0,0,3,,0.222,0.333,0.555,0.11100000000000002,0.333,0.238,30.5,-0.072,-0.06
2024,2024,REGULAR_SEASON,NC,NC,66965,도태훈,16,내야수,,False,0.21379310344827587,15,20,0,31,4,0,100,145,1,,24,6,29,,0.345,0.241,0.586,0.026999999999999996,0.263,0.302,73.5,-0.985,0.09
2024,2024,REGULAR_SEASON,NC,NC,62934,김성욱,31,외야수,,False,0.20391061452513967,60,55,17,73,8,2,129,358,10,,31,15,79,,0.291,0.38,0.671,0.17600000000000002,0.21,0.303,71.1,-0.974,0.66
2024,2024,REGULAR_SEASON,NC,NC,69203,송승환,8,,,False,0.2,0,1,0,1,0,0,3,5,0,,0,0,1,,0.2,0.2,0.4,0.0,0.25,0.18,-4.6,-0.078,-0.06
2024,2024,REGULAR_SEASON,NC,NC,68904,오영수,34,내야수,,False,0.2,5,4,3,6,0,0,20,30,0,,2,1,6,,0.265,0.5,0.765,0.3,0.136,0.343,94.5,-0.365,0.09
2024,2024,REGULAR_SEASON,NC,NC,68912,김형준,25,포수,,False,0.19491525423728814,50,39,17,69,12,0,119,354,0,,45,2,144,,0.285,0.373,0.658,0.178,0.261,0.285,59.5,-2.877,-0.31
2024,2024,REGULAR_SEASON,NC,NC,53992,박한결,0,외야수,,False,0.18461538461538463,14,8,7,12,1,0,28,65,0,,6,0,29,,0.254,0.523,0.777,0.338,0.172,0.321,79.6,-0.276,-0.06
2024,2024,REGULAR_SEASON,NC,NC,69980,김범준,115,외야수,,False,0.0,0,0,0,0,0,0,5,5,0,,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,-121.7,-0.037,-0.13
2024,2024,REGULAR_SEASON,NC,NC,54905,김세훈,9,내야수,,False,0.0,0,0,0,0,0,0,7,4,0,,1,0,2,,0.2,0.0,0.2,0.0,0.0,0.144,-29.0,-0.045,-0.06
2024,2024,REGULAR_SEASON,NC,NC,68900,김영규,17,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,NC,NC,64580,김재열,21,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,NC,NC,65949,류진욱,41,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,NC,NC,69962,송명기,11,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,NC,NC,53991,신용석,0,포수,,False,0.0,0,0,0,0,0,0,2,2,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-121.7,-0.008,-0.05
2024,2024,REGULAR_SEASON,NC,NC,51994,한재승,55,투수,,False,0.0,0,0,0,0,0,0,1,0,0,,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2024,REGULAR_SEASON,OB,두산,76232,양의지,25,포수,13,True,0.313953488372093,94,57,17,135,18,1,119,430,2,,40,9,56,,0.379,0.479,0.858,0.16499999999999998,0.325,0.379,126.2,2.434,3.35
2024,2024,REGULAR_SEASON,OB,두산,79240,허경민,13,내야수,16,True,0.30935251798561153,61,69,7,129,28,0,115,417,5,,36,18,25,,0.384,0.427,0.811,0.118,0.312,0.375,126.8,0.858,3.3
2024,2024,REGULAR_SEASON,OB,두산,79231,정수빈,31,외야수,35,True,0.28431372549019607,47,95,4,145,21,3,136,510,52,,71,9,72,,0.376,0.361,0.737,0.07700000000000001,0.319,0.345,104.5,-1.335,3.38
2024,2024,REGULAR_SEASON,OB,두산,78224,김재환,32,외야수,36,True,0.28270042194092826,92,78,29,134,28,0,136,474,1,,63,6,168,,0.368,0.525,0.893,0.24200000000000005,0.367,0.381,132.7,1.388,3.86
2024,2024,REGULAR_SEASON,OB,두산,63123,강승호,23,내야수,37,True,0.2802303262955854,81,81,18,146,34,7,140,521,16,,32,7,158,,0.328,0.476,0.804,0.19599999999999995,0.367,0.348,107.8,-0.295,2.86
2024,2024,REGULAR_SEASON,OB,두산,64153,양석환,53,내야수,55,True,0.24577861163227016,107,83,34,131,25,1,142,533,5,,49,7,128,,0.316,0.488,0.804,0.242,0.259,0.347,112.7,-0.523,2.43
2024,2024,REGULAR_SEASON,OB,두산,54219,류현준,67,포수,,False,0.6666666666666666,1,0,0,2,1,0,2,3,0,,0,0,0,,0.667,1.0,1.667,0.33299999999999996,0.667,0.713,352.0,0.3,0.11
2024,2024,REGULAR_SEASON,OB,두산,54205,여동건,5,내야수,,False,0.4,0,2,0,4,0,0,9,10,3,,1,0,2,,0.455,0.4,0.855,0.0,0.5,0.393,134.4,-0.069,0.16
2024,2024,REGULAR_SEASON,OB,두산,54214,전다민,9,외야수,,False,0.3333333333333333,1,10,0,9,2,0,25,27,1,,7,0,8,,0.471,0.407,0.878,0.07399999999999995,0.474,0.406,145.2,-0.178,0.4
2024,2024,REGULAR_SEASON,OB,두산,54295,제러드,95,외야수,,False,0.3263888888888889,39,29,10,47,16,1,38,144,4,,21,3,35,,0.42,0.66,1.08,0.334,0.37,0.451,182.5,1.023,2.58
2024,2024,REGULAR_SEASON,OB,두산,52025,라모스,0,,,False,0.3054662379421222,48,43,10,95,19,3,80,311,3,,27,3,60,,0.36,0.482,0.842,0.177,0.344,0.38,130.0,0.81,2.37
2024,2024,REGULAR_SEASON,OB,두산,74206,김재호,0,,,False,0.30158730158730157,11,20,1,38,5,0,57,126,0,,19,1,23,,0.395,0.365,0.76,0.063,0.359,0.352,109.8,-0.101,0.79
2024,2024,REGULAR_SEASON,OB,두산,66233,홍성호,34,외야수,,False,0.2857142857142857,1,0,0,4,2,0,15,14,1,,1,0,7,,0.333,0.429,0.762,0.14300000000000002,0.571,0.333,100.6,-0.207,0.08
2024,2024,REGULAR_SEASON,OB,두산,66112,김기연,22,포수,,False,0.2777777777777778,31,31,5,70,10,0,95,252,0,,22,2,47,,0.337,0.377,0.714,0.09899999999999998,0.32,0.327,95.8,-1.204,0.92
2024,2024,REGULAR_SEASON,OB,두산,67207,이유찬,13,내야수,,False,0.27705627705627706,23,39,3,64,11,0,103,231,16,,22,1,51,,0.341,0.364,0.705,0.08699999999999997,0.343,0.316,88.2,-2.042,0.56
2024,2024,REGULAR_SEASON,OB,두산,66209,조수행,51,외야수,,False,0.2652439024390244,30,60,0,87,5,2,130,328,64,,33,3,53,,0.334,0.293,0.627,0.02799999999999997,0.312,0.294,70.0,-0.526,0.48
2024,2024,REGULAR_SEASON,OB,두산,53296,윤준호,27,포수,,False,0.25,1,1,0,1,0,0,3,4,0,,0,0,1,,0.25,0.25,0.5,0.0,0.333,0.225,26.4,0.003,-0.02
2024,2024,REGULAR_SEASON,OB,두산,50244,장규빈,44,포수,,False,0.25,0,1,0,1,0,0,3,4,0,,0,0,1,,0.25,0.25,0.5,0.0,0.333,0.225,26.4,-0.001,-0.02
2024,2024,REGULAR_SEASON,OB,두산,68205,전민재,13,내야수,,False,0.24596774193548387,32,34,2,61,5,1,100,248,7,,17,4,53,,0.301,0.298,0.599,0.05199999999999999,0.301,0.279,60.7,-0.819,-0.34
2024,2024,REGULAR_SEASON,OB,두산,66928,박준영,16,내야수,,False,0.22580645161290322,28,25,7,42,9,2,65,186,2,,21,3,58,,0.313,0.409,0.722,0.18299999999999997,0.287,0.32,92.7,-1.542,1.07
2024,2024,REGULAR_SEASON,OB,두산,66203,서예일,16,,,False,0.2222222222222222,1,2,0,4,0,0,24,18,0,,2,0,5,,0.3,0.222,0.522,0.0,0.308,0.252,43.8,-0.14,-0.1
2024,2024,REGULAR_SEASON,OB,두산,65269,김민혁,10,내야수,,False,0.2,2,1,1,1,0,0,5,5,0,,3,0,3,,0.5,0.8,1.3,0.6000000000000001,0.0,0.514,228.1,-0.049,0.16
2024,2024,REGULAR_SEASON,OB,두산,64468,박계범,14,내야수,,False,0.2,0,5,0,3,1,0,24,15,1,,5,0,7,,0.4,0.267,0.667,0.067,0.375,0.332,97.0,-0.145,-0.05
2024,2024,REGULAR_SEASON,OB,두산,64011,안승한,20,,,False,0.2,0,0,0,1,0,0,4,5,0,,0,0,1,,0.2,0.2,0.4,0.0,0.25,0.18,-2.5,-0.084,-0.05
2024,2024,REGULAR_SEASON,OB,두산,63202,장승현,46,포수,,False,0.2,0,1,0,4,2,0,9,20,0,,2,0,5,,0.273,0.3,0.573,0.09999999999999998,0.267,0.249,44.6,-0.248,-0.12
2024,2024,REGULAR_SEASON,OB,두산,63257,김인태,33,외야수,,False,0.17391304347826086,2,3,1,4,0,0,10,23,0,,2,0,7,,0.231,0.304,0.535,0.13,0.188,0.234,37.3,-0.441,-0.17
